,User,REGISTERED_TIME,LAST_SEEN_TIME,FINGERPRINT,AVG_RATING,Total_RATING
4418,oelewapperke                    ,"Jun 24, 2011","Jan 1, 2011",A92EBABF82ABC9D0F5687D5664A88F07A05B37EF,0,0
4419,tehmazing                       ,"Jun 24, 2011","Jan 1, 2011",8391B11FE0AFF09F5C8070F002476C2CC70D23FA,0,0
4420,bailor56                        ,"Jun 24, 2011","Jan 1, 2011",A3C04C3D17C840F3C7756696CF4E0EF81D26F094,0,0
4421,etel                            ,"Jun 24, 2011","Jan 1, 2011",79D10FEBC976D71EF506FEC585A5ED25601C92B7,0,0
4422,kobier                          ,"Jun 24, 2011","Jan 1, 2011",E26272E1DFAD261EB7C55AFD8BD27DB1EFE42597,0,0
4423,kronicd                         ,"Jun 24, 2011","Jan 1, 2011",4B7F43E11AE17E69E1CD0A52BF32BAFF3D75950D,0,0
4424,merzbow                         ,"Jun 24, 2011","Jan 1, 2011",25FAE2EDE5C60696C9B35ED9D98C04A81DF5AD09,0,0
4425,parananon                       ,"Jun 24, 2011","Jan 1, 2011",580D13A22E6E73807814D08EC4D445CDBD3E1DDA,0,0
4426,krash2501                       ,"Jun 24, 2011","Jan 1, 2011",5C726B34863A245F0F7B5B48668579845166F292,0,0
4427,pigkizulu                       ,"Jun 24, 2011","Jan 1, 2011",91A9E74F712402460FCA496E3F0EE17430F18621,0,0
4428,dfc                             ,"Jun 24, 2011","Jan 1, 2011",577624228FD1FE167A9492EA981068CE0EC12421,0,0
4429,limb                            ,"Jun 24, 2011","Jan 1, 2011",21C4939178F54868FA2F7A704662E72290DEC765,0,0
4430,cucumber                        ,"Jun 25, 2011","Jan 1, 2011",1FF931F108FA31474B217E7DC7E6582872CB7C39,0,0
4431,hemmi265                        ,"Jun 25, 2011","Jan 1, 2011",9C2C865B5EB07F14A58C2FA174A329A098DDA60D,0,0
4432,skewb                           ,"Jun 25, 2011","Jan 1, 2011",743E5740B674A0A7B5FAE25964793AE04A91CDDF,0,0
4433,yuike                           ,"Jun 25, 2011","Jan 1, 2011",9A6D84C76F2FD3736E0D7081DE5DC255B4F1CBBE,0,0
4434,slavochka                       ,"Jun 25, 2011","Jan 1, 2011",13656CF4652884705D351B094CE115E2DE8DE524,0,0
4435,swaraj                          ,"Jun 25, 2011","Jan 1, 2011",CAF3108BC0691AD3649BD802DE9B038833DEEF76,0,0
4436,burger_                         ,"Jun 25, 2011","Feb 11, 2013",5A8AAF0CC89F63B14FC0EEA0CD999AEC23C55FF1,0,0
4437,xc                              ,"Jun 25, 2011","Jan 1, 2011",9DF77390AAF9ACD29F7F7D7611118EC521E3ED9C,0,0
4438,ekushey                         ,"Jun 25, 2011","Jan 1, 2014",46F7968E01D91FE056A08998A55A278291F003D2,0,0
4439,gm                              ,"Jun 25, 2011","Jan 1, 2011",D99B5021FC993458FA58793F1A69FE2595297822,0,0
4440,dlv                             ,"Jun 25, 2011","Jan 1, 2011",D703BF3BE777A12343E5A4C9C33313DD0807F5DB,0,0
4441,lewe                            ,"Jun 25, 2011","Jan 1, 2011",D391D846E2CD3C882648C3A8B8CEBA398D582793,0,0
4442,hnesk                           ,"Jun 25, 2011","Jan 1, 2011",A382FA7B5CDB3882A13584521FF7B1B9DDDE5C16,0,0
4443,ianmalcolm                      ,"Jun 25, 2011","Jan 1, 2011",4E3C6566D2B08CAE4C9C4B1AB7E64975E19B2B78,0,0
4444,tarzanidis                      ,"Jun 25, 2011","Jan 1, 2011",497EBA234306B498BBCF34BF000EA34375F2D466,0,0
4445,psylints                        ,"Jun 25, 2011","Jan 1, 2011",D13B50F329E84F4C18B91DC3A62EFEB1DF89234C,0,0
4446,acetones_                       ,"Jun 25, 2011","Jan 1, 2011",A393A15D6A925CF239DBF6838B9C5DB459D1C8A7,0,0
4447,sauc1er                         ,"Jun 25, 2011","May 11, 2012",CCF8D25E273ED54D9F5717EAD4B22B61603CAF21,0,0
4448,din0                            ,"Jun 25, 2011","Jan 1, 2011",0CA12D16DCC4F0C5684A0BD0E5FB2DB2BBC4F0FD,0,0
4449,hxkenneth                       ,"Jun 25, 2011","Jan 1, 2011",0DB74B41B41338EDF13A15DF6BC7BA10BA52F0EB,0,0
4450,humpfry                         ,"Jun 26, 2011","Jan 1, 2011",231708B743CBD6748D2740FAAF5FBAB233419CE9,0,0
4451,cjdelisle                       ,"Jun 26, 2011","Jan 1, 2011",580253F1B9618A1D78B1DAEFBB18D1DA3DD041C7,0,0
4452,miw                             ,"Jun 26, 2011","Aug 21, 2011",A1E4927E049603AD972FA88CE18C0D18FD550BEB,0,0
4453,marsu                           ,"Jun 26, 2011","Jan 1, 2011",A6929C46359B57349C3981AA5E67C6B7E8EB5E86,0,0
4454,mbona                           ,"Jun 26, 2011","Jan 1, 2011",87F218DA53EACBE9C3438870D1E2B4DA666D0F3B,0,0
4455,corbera                         ,"Jun 26, 2011","Jan 1, 2011",F43949D9332067BF3B3F913B90C7344ACC28DF27,0,0
4456,m4rcs                           ,"Jun 26, 2011","Jan 1, 2011",5F85807AA25B130497950A7DAA6A4232F9479680,0,0
4457,zaphodboone                     ,"Jun 26, 2011","Jan 1, 2011",605F45CBF79B06B6B47762863CB987584F077EF6,0,0
4458,nhorning                        ,"Jun 26, 2011","Jan 1, 2011",4C08A813ECBF2C0B4FB23979B45D7588943C1FC3,0,0
4459,scaleinvariant                  ,"Jun 26, 2011","Jan 1, 2011",36830CECA2A8B8432F14AEFBE26BFCD66DA54BD1,0,0
4460,jessica_lily                    ,"Jun 26, 2011","Jan 1, 2011",4EA9643EFF7ED8595FA47B5A957B7E885D426411,0,0
4461,nimai                           ,"Jun 26, 2011","Jan 1, 2011",64582F022B8E12DD0C4C4B516471EC9731F5C05E,0,0
4462,tlab                            ,"Jun 26, 2011","Jan 1, 2011",6ED09B230EB5BBD8AB16F602C53B40738BEF2103,0,0
4463,joaopizani                      ,"Jun 26, 2011","Jan 1, 2011",1CBFCB90FFADB9CA25645C53E414689AB82C6ACC,0,0
4464,freebullets                     ,"Jun 26, 2011","Jan 1, 2011",7768D171DA346869E76D653931A4103340289961,0,0
4465,ajp6                            ,"Jun 27, 2011","Jan 1, 2011",D401B31191AB60E8021A734DE369D84E21C6FA17,0,0
4466,dishwashy                       ,"Jun 27, 2011","Jan 1, 2011",C3009250BFA7B7FA98FE439C51F745FD63A51AE0,0,0
4467,pettr1                          ,"Jun 27, 2011","Jan 1, 2011",FFE1D9E61659D447EBF92A3C97A0163B18FF4F50,0,0
4468,m4ttie                          ,"Jun 27, 2011","Jan 1, 2011",373DE4F07BDDA88044B7E4E6A5B7B35D8CD807A9,0,0
4469,ax0n                            ,"Jun 27, 2011","Jan 1, 2011",4FA1C016A0FCB4F0F6A4E890526B93278025CC51,0,0
4470,cflint                          ,"Jun 27, 2011","Jan 1, 2011",ABAE216EDD67F5DB48D6630913AC818ADBA7A575,0,0
4471,rotciv                          ,"Jun 27, 2011","Jan 1, 2011",DAAEE8ABE388AD7E094812DDE6BE1BC9C8761E53,0,0
4472,andybr                          ,"Jun 27, 2011","Jan 1, 2011",662A4DC628293E1FABE7628AA5D7701D7F42EF16,0,0
4473,bittoucan                       ,"Jun 27, 2011","Jan 1, 2011",1A707D8EAB96C3D45994EB5AA48F4EA28AA77671,0,0
4474,cryo                            ,"Jun 27, 2011","Dec 9, 2014",9825EFE9D4FB4B897E34137E1E438DC2,0,0
4475,lowradio                        ,"Jun 27, 2011","Jan 1, 2011",8CBFA8F6E71F1036471AEB18454D6BFB70404EBB,0,0
4476,iongchun                        ,"Jun 27, 2011","Jan 1, 2011",D02ECC5178B11A615D9D1C2B77B3D0857C1EB44E,0,0
4477,member:muscles                  ,"Jun 28, 2011","Jan 1, 2011",F32D0D0FA1504D3A7CFA694E68CE00001D3880B6,0,0
4478,shrewdlove                      ,"Jun 28, 2011","Jan 1, 2011",F4189031BC85B4D890DD1584BD6A4E8954456B7B,0,0
4479,excedrin                        ,"Jun 28, 2011","Jan 1, 2011",BA8FED3C70929F1E37A2E1FE6683B0530E2C0508,0,0
4480,ercolinux                       ,"Jun 28, 2011","Jan 1, 2011",3140FEF75FB7102D41D638CFBB83EEAAFBA532DB,0,0
4481,dbrock                          ,"Jun 28, 2011","Jan 1, 2011",ADB6926F45DEF9084430F0EFAEF4B6AF1760F08F,0,0
4482,vaerros                         ,"Jun 28, 2011","Jan 1, 2011",62B2D09320AF2E607FEE3A78BD1B01044685E890,0,0
4483,hashmaker                       ,"Jun 28, 2011","Jan 1, 2011",5E11F43E2B78DAD3DFC4CDC844D56FA6027727B7,0,0
4484,nealmcb                         ,"Jun 28, 2011","Mar 13, 2013",EDC036EB2397A000D7CD417BB94C992F33148156,0,0
4485,xigvert                         ,"Jun 28, 2011","Sep 19, 2012",627253D90C2ACDC3F4387183A1A1AFDC43FCB883,0,0
4486,marvanek                        ,"Jun 28, 2011","Jan 1, 2011",0D4F246ECA69BEDE04B17CFF95D74A3CE8EB4B1F,0,0
4487,garydemilo                      ,"Jun 29, 2011","Apr 15, 2012",F0ABC7A49C692F10E0F7B52E74CC3918CF8A84A4,0,0
4488,cyphunk                         ,"Jun 29, 2011","Jan 6, 2012",B1431DEC1ECE24FFC9485BF2BDE6A074490F3380,0,0
4489,triskel                         ,"Jun 29, 2011","Jan 1, 2011",01992F0B92D1722182ED2990A7130CBF8C759046,0,0
4490,coredumb                        ,"Jun 29, 2011","Jan 1, 2011",DFA9164FFC4FCC6922106B701733F96353797A5B,0,0
4491,imastrangeloop                  ,"Jun 29, 2011","Jan 1, 2011",F0842B7614F9F5E4EE43EEF98B082AE79FD06AB0,0,0
4492,snipa                           ,"Jun 29, 2011","Jan 1, 2011",7626777BC8DD398A7D22F817AE842766122DA61D,0,0
4493,kronos                          ,"Jun 29, 2011","Jan 1, 2011",4D54C15A414278F517F52299E111C9EAF0B8A3B9,0,0
4494,darkshine                       ,"Jun 29, 2011","Jan 1, 2011",568DA04709E70813206CDACA17BD9AE395E9B17A,0,0
4495,uid0owl                         ,"Jun 29, 2011","Jan 1, 2011",FB995834F31456C24E7C38B992F48530073FD63A,0,0
4496,computirman                     ,"Jun 30, 2011","Jan 1, 2011",5A455C2732D993A6B624ACF2EBE150A76DC23BA3,0,0
4497,pbx                             ,"Jun 30, 2011","Jan 1, 2011",136FB6F2AC29850A724377F6EB67E91CC2881A0D,0,0
4498,helpas                          ,"Jun 30, 2011","Jan 1, 2011",4CE1E87AA75C63E2848667AC2CA925AC0B8811D0,0,0
4499,epid                            ,"Jun 30, 2011","Jan 1, 2011",B4F413958E2227D01C5D443FE980F02835848826,0,0
4500,alter                           ,"Jun 30, 2011","Jan 1, 2011",BF5C0CA9157A007D6C96D0ED9E8B9EC2110B00FC,0,0
4501,el_zilcho666                    ,"Jun 30, 2011","Jan 1, 2011",7E4A4CF9D2C8FE170F9739DBEA61CACB305C86BC,0,0
4502,member:ap0the0sis               ,"Jun 30, 2011","Jan 1, 2011",EE07F36967D53870F2635D2D4061E56FC7105CB7,0,0
4503,cbare                           ,"Jul 1, 2011","Jan 1, 2011",B279B0D536CF50ACAA71D49C36AEDA8A8BA8D9E8,0,0
4504,anon5452                        ,"Jul 1, 2011","Jan 1, 2011",1E67D38A6163500FC9E3A3960A35F6B9F2126FA5,0,0
4505,gish                            ,"Jul 1, 2011","Jan 1, 2011",07568352260C7D30AED2C3AB3459DAD0E382834F,0,0
4506,markus_wanner                   ,"Jul 1, 2011","Jan 1, 2011",ED6762360784E331E25303D6025AFE95AC9DF31B,0,0
4507,bl0                             ,"Jul 1, 2011","Jan 1, 2011",AF99BE314406E0A32BAACCF2838D5BB6B71D1CDC,0,0
4508,theclimber                      ,"Jul 1, 2011","Jan 1, 2011",5ED7417316214A1A35B27B045D264FEA07D791D7,0,0
4509,planetasia                      ,"Jul 1, 2011","Jan 1, 2011",64FADDB7CDE17CCD73FCBAB1367F3013C2D47905,0,0
4510,lolmoneylol                     ,"Jul 1, 2011","Jan 1, 2011",7CBBEA9F361836CBD071D178B932F52A517D3152,0,0
4511,rdb                             ,"Jul 1, 2011","Jan 1, 2011",860559029BB5C448CA1D6E044B6BFB409A26487E,0,0
4512,julieharris                     ,"Jul 1, 2011","Jan 1, 2011",5E80E4E349275079664C86C2934F9448A657D764,0,0
4513,iyj                             ,"Jul 2, 2011","Jan 1, 2011",1AD5382A3BC8F88579B8A4BA6AC16DA6E7B6F39E,0,0
4514,boussac                         ,"Jul 2, 2011","Jan 1, 2011",F8B703BF8820411CA24531971CE68A7826B8AF92,0,0
4515,n0deh                           ,"Jul 2, 2011","Jan 1, 2011",222F1344A9B1AA91AD935AF7FE37069010A2EF00,0,0
4516,abe                             ,"Jul 2, 2011","Jan 1, 2011",5E073C8F821DCCA30D7B5B5E3947EDBA9609C97F,0,0
4517,krany                           ,"Jul 2, 2011","Jan 1, 2011",A56DDB96B3FA2DEC4043A22E718511A85C8DCAA7,0,0
4518,emgee                           ,"Jul 2, 2011","Jan 1, 2011",EA99142106E68678FA3B1029B9B3ABD73F138C2A,0,0
4519,frizzl                          ,"Jul 2, 2011","Jan 1, 2011",D7089CDA34155E8E16F99007A83BB268333B529A,0,0
4520,coyo                            ,"Jul 2, 2011","Jan 1, 2011",94251A00B6636AA4665178F5B8FF11D10A54986C,0,0
4521,leighner                        ,"Jul 2, 2011","Jan 1, 2011",A74E9CCFF3FFC5ACA4EBB04BC3A8BCC45CCB0C2A,0,0
4522,wuzzle                          ,"Jul 3, 2011","Jan 1, 2011",31F5E6AC3B88ED2661D48A9951957B4378C06AC8,0,0
4523,florian                         ,"Jul 3, 2011","Jan 1, 2011",DCDE82B7296B59921C3112D2508BB0B6EC6976D0,0,0
4524,gabri94                         ,"Jul 3, 2011","Jan 1, 2011",E059EB113AC5D818CF950B27FB75616CF4820D8A,0,0
4525,roguebolo                       ,"Jul 3, 2011","Jan 1, 2011",162AA00108FDAEB8A5172FB31A2224184BE4253A,0,0
4526,jkap                            ,"Jul 3, 2011","Jan 1, 2011",4AA5E2541228D57DA5E43BD446834E8FBCA1CC0D,0,0
4527,svinfinity                      ,"Jul 3, 2011","Jan 1, 2011",B1D5C6C1A5E3A1CB6AED168E13787B8E8E555C8E,0,0
4528,simont                          ,"Jul 3, 2011","Jan 1, 2011",C9C86DBC4FBFAFF2B1295A815C60051990F0877B,0,0
4529,eras1059                        ,"Jul 3, 2011","Jan 1, 2011",A25A8B98E62EEF43B4A19D6A184D506608A6F01F,0,0
4530,memphis                         ,"Jul 4, 2011","Jan 1, 2011",FBD98AD0801FCCCEA8BD32451DBAE29392421C1C,0,0
4531,startafire                      ,"Jul 4, 2011","Jan 1, 2011",CA4305A9F6AC22F9D5D1D9B1B498C23A3C7A427B,0,0
4532,rethaw                          ,"Jul 5, 2011","Jan 1, 2011",EB135F1BD53A7186AEA3D4DCB967E4E088147116,0,0
4533,wirehead_old                    ,"Jul 5, 2011","Jan 1, 2011",728EA1D175989AD3F0F81FAF912F73804688CDA6,0,0
4534,cell3it                         ,"Jul 5, 2011","Jan 1, 2011",4A5F8F603565CFE0433A4A0A338D2F3DA5E75FF7,0,0
4535,oginovoyanogino                 ,"Jul 5, 2011","Jan 1, 2011",725F18BE8D0CFECBE4EA0F77A42E98A670E5353B,0,0
4536,fubini2                         ,"Jul 5, 2011","Jan 1, 2011",80C2ED45699A7EBFAF1EA66E75F90A4BC4B4537D,0,0
4537,altamic                         ,"Jul 5, 2011","Jan 1, 2011",C9ADDA3AC7638F6FFF2A694B634C0C6F969CEABE,0,0
4538,syn-work                        ,"Jul 5, 2011","Jan 1, 2011",F9652ED34296BADD4E6580C504FEAD858A78E328,0,0
4539,theonetrueace                   ,"Jul 5, 2011","Jan 1, 2011",A3680E01ECE70BBC218A4A3F6EC27316C698194F,0,0
4540,polygenes                       ,"Jul 5, 2011","Jan 1, 2011",564AE4E5EB1FF42759ADE2849E90F5C36AF612D1,0,0
4541,mindphlux                       ,"Jul 5, 2011","Jun 24, 2013",96F0E856CEFC903BC5D3EDFA62CCDA270679E7AB,0,0
4542,joallard                        ,"Jul 5, 2011","Jan 1, 2011",0607F78B8986B03A210D77F8FB3B7F89939C0026,0,0
4543,tobeabstract                    ,"Jul 5, 2011","Jan 1, 2011",04C732DCD64636EBC73955AAB6AD6A32B7C1214C,0,0
4544,fr33b0t                         ,"Jul 5, 2011","Jan 1, 2011",6F47439EE198DA1C15E9C8E048FE54BC15F9F86D,0,0
4545,shlong                          ,"Jul 5, 2011","Jan 1, 2011",67ADAB6CDFC6BC9C734FBF9B51CB5E77E80D27C1,0,0
4546,repl                            ,"Jul 6, 2011","Jan 1, 2011",A5264C7C2EABA9DDF8D5256BC8365EA04B8971DE,0,0
4547,akintayo.segun                  ,"Jul 6, 2011","Jan 1, 2011",9D37BB280BE141F08458B9F8D51E6ED49A8983C7,0,0
4548,ampholyte                       ,"Jul 6, 2011","Jan 1, 2011",A9D1EFAB9E02C6ED03A4A0473B81BA66432C53CC,0,0
4549,martin0098                      ,"Jul 6, 2011","Jan 1, 2011",8732D832E6922A55950D4F4735D58D0B0FCF034A,0,0
4550,yanz                            ,"Jul 7, 2011","Jan 1, 2011",2989387B0E5AC3299394D6C988AE81469939805E,0,0
4551,jigante                         ,"Jul 7, 2011","Jan 1, 2011",5A2F6FF9738C878F44E929DCCE4424B999B3E5A4,0,0
4552,wirehead                        ,"Jul 7, 2011","Sep 3, 2011",B3F473E6DB41432E44FD3362085BB2736C521FD5,0,0
4553,webwidejosh                     ,"Jul 7, 2011","Jan 1, 2011",E7708FE035770A1FA7DDF5D91F28181960805BA3,0,0
4554,dmorchel                        ,"Jul 7, 2011","Jan 1, 2011",A545707C171AA153BE0F9310A55A00A33B3EB1DA,0,0
4555,wizri                           ,"Jul 8, 2011","Jan 1, 2011",5E5FC1B62326C38878A71131760D989FA5D09689,0,0
4556,paroxon                         ,"Jul 8, 2011","Jan 1, 2011",D3FBE9A78CCBFDF65D1ED61FE75111A8FCA60E06,0,0
4557,iddo                            ,"Jul 8, 2011","Aug 30, 2012",82AC89F67495FC5A7C25DC74537518D2C0174D2E,0,0
4558,cuongnq                         ,"Jul 8, 2011","Jan 1, 2011",DC20AE9FCE3E8CF0F7C3FD8567576ABCF9974D21,0,0
4559,kingmob18                       ,"Jul 8, 2011","Jan 1, 2011",A7719E712DB03BC6FA56570718362F767D7AB633,0,0
4560,dooglio                         ,"Jul 8, 2011","Jan 1, 2011",6E8A1E6A20F6F3DDEB2363D6F366578DB5139970,0,0
4561,scsibug                         ,"Jul 8, 2011","Jan 1, 2011",42CC618F830BF81469EC606A31CD214A0E120D51,0,0
4562,mmxbass                         ,"Jul 8, 2011","Jan 1, 2011",D51D04DD60E35C91A676DF7FF9204F7DA9749E12,0,0
4563,jandd                           ,"Jul 9, 2011","Jan 1, 2011",B2FF1D95CE8F7A22DF4CF09BA73E0055558FB8DD,0,0
4564,phaedrus                        ,"Jul 9, 2011","Mar 14, 2013",3BAA1354E3576C98EA63FD7E412EE617AD71EEC3,0,0
4565,badger                          ,"Jul 9, 2011","Jan 1, 2011",2E97369B9CA185817312228C324CEB514FF78A05,0,0
4566,b0nger                          ,"Jul 9, 2011","Jan 1, 2011",BBADE7833844AF8D876C41EFF0E6E1061FD29BF3,0,0
4567,ya                              ,"Jul 9, 2011","Jan 1, 2011",F800D9846C1E9F0D33921EC8CC2A6E1C191311D8,0,0
4568,climbatized                     ,"Jul 9, 2011","Jan 1, 2011",E76B205CD1BAF9393A7A4B5154E75C1B9F6512CC,0,0
4569,btcpeas                         ,"Jul 10, 2011","Jan 1, 2011",1D6CF72E3EBF7FFA41485CB5BC4966ADBA615A19,0,0
4570,ex0420                          ,"Jul 10, 2011","Jan 1, 2011",2513BDEC53D81DAFADD018A34464F25CAB20BA83,0,0
4571,ee1                             ,"Jul 10, 2011","Aug 18, 2011",3C857BA63C4CB6FB30C0C48F2E31073D56F9327A,0,0
4572,strangecharm                    ,"Jul 10, 2011","Jan 1, 2011",2071D92C7B75CBBE680876ABB574896780AF07D3,0,0
4573,chinajapan                      ,"Jul 10, 2011","Jan 1, 2011",7C94483F847D049387B35058267C75BED82A67B8,0,0
4574,kiddecks                        ,"Jul 11, 2011","Jan 1, 2011",3BAD8D365E931AA2F2531306237A6894C78A2042,0,0
4575,milkshanks                      ,"Jul 11, 2011","Jan 1, 2011",1259CDFFE27483B1C44BD91F638E1807C36FBA96,0,0
4576,steelhunter                     ,"Jul 11, 2011","Jan 1, 2011",9062FF513CFE9A4545F2868CEF3FEC5ECA1955F0,0,0
4577,mojoman                         ,"Jul 11, 2011","Jan 1, 2011",1C30C5BF0EDF390A52B7C637B11C418ABC99430C,0,0
4578,sliz                            ,"Jul 11, 2011","Jan 1, 2011",B4ED630505953D4846A12EA594D050FF63F2AF8A,0,0
4579,tempy                           ,"Jul 12, 2011","Jan 1, 2011",712CA335FA1F5DA1D13E472DBD25BE5F41D054F2,0,0
4580,abonsi                          ,"Jul 12, 2011","Jan 1, 2011",194BC1F6736C43EAAFC79B0D0B5F2E50D46A6D6A,0,0
4581,abadr                           ,"Jul 12, 2011","Jan 1, 2011",0CFF98F78E4FD9EF23FD425F3F7F0E068CE19593,0,0
4582,mnass                           ,"Jul 12, 2011","Oct 3, 2011",344241DFDEF4CDA01A4FF5BBD42285B60B66648B,0,0
4583,stonehead                       ,"Jul 12, 2011","Nov 18, 2014",A6F0CA2A39261579C35185857A01445F8347FB3B,0,0
4584,xoneroth                        ,"Jul 12, 2011","Jan 1, 2011",DCA2F701F1331102FAF6CEFD19635C2555B1B80A,0,0
4585,waffle                          ,"Jul 13, 2011","Jan 1, 2011",98B97CEDDCB69E1ABDE8B5BA19B8A968B377AA98,0,0
4586,onetimepad                      ,"Jul 13, 2011","Jan 1, 2011",52590E9F38EA7963E2AF86BACDB9FCE5D5015A45,0,0
4587,polipo                          ,"Jul 13, 2011","Jan 1, 2011",70CE4E3DC6D067598D6DE290963B676292156D05,0,0
4588,mfn                             ,"Jul 13, 2011","Jan 1, 2011",CA65029BF9BAC05755D3D327DCE052036A171D8A,0,0
4589,raphaelvalentin                 ,"Jul 13, 2011","Jan 1, 2011",E1F91A119DCAA410F09D3D0E6654DD44423D2A61,0,0
4590,jjones5834                      ,"Jul 14, 2011","Jan 1, 2011",816900FD7209C0B7BB0922BB2C393028F8C7E8CB,0,0
4591,happy0                          ,"Jul 14, 2011","Jan 1, 2011",5F8834C16846CEDB0191DF80119327C2BC5F513D,0,0
4592,blankstare                      ,"Jul 14, 2011","Jan 1, 2011",06C16F0577B108DE6D06633ECF23C3D44C0FD4A7,0,0
4593,modanung                        ,"Jul 15, 2011","Jan 1, 2011",0EBB94D8ED1B49E4616868474AF9E5524F1FDC23,0,0
4594,rlck                            ,"Jul 15, 2011","Jan 1, 2011",89DC43F7B6AF3C725E6B7591501059A9E0ABC494,0,0
4595,t2k3                            ,"Jul 15, 2011","Jan 1, 2011",2AE9668A90BC16DB112F677F118B8DAD7647E9E8,0,0
4596,jbouse                          ,"Jul 16, 2011","Jan 1, 2011",E636AB22DC87CD52A3A4D809544C486862DBDF62,0,0
4597,samsonrite                      ,"Jul 16, 2011","Jan 1, 2011",50AFEB753E75D1776DC2F91EECB21134C599AAD0,0,0
4598,member:asuk                     ,"Jul 16, 2011","Jan 1, 2011",5433B9BB6C3905598A76064E3965A203CD3C1896,0,0
4599,diversus                        ,"Jul 16, 2011","Jan 1, 2011",6762365C77E432984D8379828998C87D2F4B9222,0,0
